DENOM_CIA,SETOR_ATIV,ANO_ARQUIVO,VL_CONTA,VL_CONTA_REAIS,VL_CONTA_BI
PADTEC HOLDING S.A.,Emp. Adm. Part. - Telecomunicações,2022,60703.0,60703000.0,0.060703
SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,Emp. Adm. Part. - Telecomunicações,2022,-245.0,-245000.0,-0.000245
ALARES INTERNET PARTICIPAÇÕES S/A,Emp. Adm. Part. - Telecomunicações,2022,-155510.0,-155510000.0,-0.15551
AMMO VAREJO S.A.,Emp. Adm. Part. - Têxtil e Vestuário,2022,-138737.0,-138737000.0,-0.138737
SPRINGS GLOBAL PARTICIPACOES S.A.,Emp. Adm. Part. - Têxtil e Vestuário,2022,-784361.0,-784361000.0,-0.784361
ENGIE BRASIL ENERGIA S.A.,Energia Elétrica,2022,12688614.0,12688614000.0,12.688614
CIA PARANAENSE DE ENERGIA - COPEL,Energia Elétrica,2022,12395846.0,12395846000.0,12.395846
ISA ENERGIA BRASIL,Energia Elétrica,2022,10715198.0,10715198000.0,10.715198
CIA ENERGETICA DE MINAS GERAIS - CEMIG,Energia Elétrica,2022,7847236.0,7847236000.0,7.847236
EDP - ENERGIAS DO BRASIL S.A.,Energia Elétrica,2022,7160544.0,7160544000.0,7.160544
EQUATORIAL S.A.,Energia Elétrica,2022,6224512.0,6224512000.0,6.224512
CPFL GERACAO DE ENERGIA S.A.,Energia Elétrica,2022,4767008.0,4767008000.0,4.767008
COPEL GERAÇÃO E TRANSMISSÃO S.A.,Energia Elétrica,2022,4419558.0,4419558000.0,4.419558
AUREN ENERGIA S.A.,Energia Elétrica,2022,4416572.0,4416572000.0,4.416572
CHINA THREE GORGES BRASIL ENERGIA S.A.,Energia Elétrica,2022,4024290.0,4024290000.0,4.02429
REDE ENERGIA PARTICIPAÇÕES S.A.,Energia Elétrica,2022,3867992.0,3867992000.0,3.867992
CEMIG GERACAO E TRANSMISSAO S.A.,Energia Elétrica,2022,2956890.0,2956890000.0,2.95689
CPFL TRANSMISSÃO S.A.,Energia Elétrica,2022,1959312.0,1959312000.0,1.959312
COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,2022,1561206.0,1561206000.0,1.561206
ENEVA S.A,Energia Elétrica,2022,1549066.0,1549066000.0,1.549066
CENTRAIS ELET DE SANTA CATARINA S.A.,Energia Elétrica,2022,1103734.0,1103734000.0,1.103734
CESP - CIA ENERGETICA DE SAO PAULO,Energia Elétrica,2022,881654.0,881654000.0,0.881654
RENOVA ENERGIA S.A.,Energia Elétrica,2022,807807.0,807807000.0,0.807807
AUREN PARTICIPAÇÕES S.A.,Energia Elétrica,2022,744711.0,744711000.0,0.744711
RIO PARANAPANEMA ENERGIA S.A.,Energia Elétrica,2022,468850.0,468850000.0,0.46885
STATKRAFT ENERGIAS RENOVAVEIS S.A.,Energia Elétrica,2022,421433.0,421433000.0,0.421433
LIGHT ENERGIA S.A.,Energia Elétrica,2022,249272.0,249272000.0,0.249272
EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.,Energia Elétrica,2022,217933.0,217933000.0,0.217933
ESSENTIA PCHS S.A.,Energia Elétrica,2022,203868.0,203868000.0,0.203868
COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,Energia Elétrica,2022,195394.0,195394000.0,0.195394
MULTINER S/A,Energia Elétrica,2022,28397.0,28397000.0,0.028397
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,Energia Elétrica,2022,549.0,549000.0,0.000549
2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL,Energia Elétrica,2022,-21801.0,-21801000.0,-0.021801
ANEMUS WIND HOLDING S.A.,Energia Elétrica,2022,-29785.0,-29785000.0,-0.029785
RIO ALTO ENERGIAS RENOVÁVEIS S.A.,Energia Elétrica,2022,-261818.0,-261818000.0,-0.261818
COMERC ENERGIA S.A.,Energia Elétrica,2022,-287115.0,-287115000.0,-0.287115
VALE S.A.,Extração Mineral,2022,435360000.0,435360000000.0,435.36
CSN MINERAÇÃO S.A.,Extração Mineral,2022,9321264.0,9321264000.0,9.321264
COMPANHIA BRASILEIRA DE ALUMÍNIO,Extração Mineral,2022,1794973.0,1794973000.0,1.794973
EUROFARMA LABORATÓRIOS S.A.,Farmacêutico e Higiene,2022,6002823.0,6002823000.0,6.002823
HYPERA S.A.,Farmacêutico e Higiene,2022,3028704.0,3028704000.0,3.028704
BLAU FARMACÊUTICA S.A.,Farmacêutico e Higiene,2022,1368712.0,1368712000.0,1.368712
NATURA COSMÉTICOS S.A.,Farmacêutico e Higiene,2022,1057869.0,1057869000.0,1.057869
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,Farmacêutico e Higiene,2022,815719.0,815719000.0,0.815719
BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL,Farmacêutico e Higiene,2022,89491.0,89491000.0,0.089491
INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.,Farmacêutico e Higiene,2022,34500.0,34500000.0,0.0345
BIOMM S.A.,Farmacêutico e Higiene,2022,-172820.0,-172820000.0,-0.17282
NATURA &CO HOLDING S.A.,Farmacêutico e Higiene,2022,-1817937.0,-1817937000.0,-1.817937
HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,Hospedagem e Turismo,2022,157755.0,157755000.0,0.157755
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Hospedagem e Turismo,2022,-1840166.0,-1840166000.0,-1.840166
AMAZONE FUN PARKS S.A.,Hospedagem e Turismo,2022,-2518751.0,-2518751000.0,-2.518751
CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,Intermediação Financeira,2022,1397641.0,1397641000.0,1.397641
OLIVEIRA TRUST S.A.,Intermediação Financeira,2022,144456.0,144456000.0,0.144456
METISA METALURGICA TIMBOENSE S.A.,Metalurgia e Siderurgia,2022,144954809.0,144954809000.0,144.954809
CIA SIDERURGICA NACIONAL,Metalurgia e Siderurgia,2022,31526638.0,31526638000.0,31.526638
GERDAU S.A.,Metalurgia e Siderurgia,2022,27038490.0,27038490000.0,27.03849
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Metalurgia e Siderurgia,2022,24305686.0,24305686000.0,24.305686
HAGA S.A. INDUSTRIA E COMERCIO,Metalurgia e Siderurgia,2022,13567976.0,13567976000.0,13.567976
CIA FERRO LIGAS DA BAHIA - FERBASA,Metalurgia e Siderurgia,2022,1705381.0,1705381000.0,1.705381
TUPY S.A.,Metalurgia e Siderurgia,2022,705133.0,705133000.0,0.705133
SCHULZ S.A.,Metalurgia e Siderurgia,2022,462697.0,462697000.0,0.462697
PANATLANTICA S.A.,Metalurgia e Siderurgia,2022,349041.0,349041000.0,0.349041
ALUBAR METAIS E CABOS S.A.,Metalurgia e Siderurgia,2022,295986.0,295986000.0,0.295986
WETZEL S.A.,Metalurgia e Siderurgia,2022,153875.0,153875000.0,0.153875
ELECTRO ACO ALTONA S.A.,Metalurgia e Siderurgia,2022,73315.0,73315000.0,0.073315
BAUMER S.A.,Metalurgia e Siderurgia,2022,15841.0,15841000.0,0.015841
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,Metalurgia e Siderurgia,2022,-7004378.0,-7004378000.0,-7.004378
RANDONCORP S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,3102226.0,3102226000.0,3.102226
IOCHPE MAXION S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,3093330.0,3093330000.0,3.09333
TAURUS ARMAS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,2310088.0,2310088000.0,2.310088
WHIRLPOOL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,1400506.0,1400506000.0,1.400506
MAHLE METAL LEVE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,1128980.0,1128980000.0,1.12898
RODOBENS SA,"Máquinas, Equipamentos, Veículos e Peças",2022,972483.0,972483000.0,0.972483
INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2022,935388.0,935388000.0,0.935388
MARCOPOLO S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,795174.0,795174000.0,0.795174
ROMI S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,420244.0,420244000.0,0.420244
FRASLE MOBILITY S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,413951.0,413951000.0,0.413951
INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,"Máquinas, Equipamentos, Veículos e Peças",2022,175660.0,175660000.0,0.17566
METALURGICA RIOSULENSE S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,155699.0,155699000.0,0.155699
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,"Máquinas, Equipamentos, Veículos e Peças",2022,86431.0,86431000.0,0.086431
BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",2022,48227.0,48227000.0,0.048227
LUPATECH S.A,"Máquinas, Equipamentos, Veículos e Peças",2022,13526.0,13526000.0,0.013526
RECRUSUL S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,-14337.0,-14337000.0,-0.014337
AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,-47032.0,-47032000.0,-0.047032
METALFRIO SOLUTIONS S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,-250996.0,-250996000.0,-0.250996
EMBRAER S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,-1314831.0,-1314831000.0,-1.314831
COBRASMA S.A.,"Máquinas, Equipamentos, Veículos e Peças",2022,-5751426.0,-5751426000.0,-5.751426
SUZANO S.A.,Papel e Celulose,2022,32030419.0,32030419000.0,32.030419
KLABIN S.A.,Papel e Celulose,2022,8093777.0,8093777000.0,8.093777
ELDORADO BRASIL CELULOSE S.A.,Papel e Celulose,2022,4414030.0,4414030000.0,4.41403
CIA MELHORAMENTOS DE SAO PAULO,Papel e Celulose,2022,-31001.0,-31001000.0,-0.031001
BRASKEM S.A.,Petroquímicos e Borracha,2022,13141229.0,13141229000.0,13.141229
UNIPAR CARBOCLORO S.A.,Petroquímicos e Borracha,2022,6676272.0,6676272000.0,6.676272
UNIGEL PARTICIPAÇÕES S.A.,Petroquímicos e Borracha,2022,1270890.0,1270890000.0,1.27089
BORRACHAS VIPAL S.A.,Petroquímicos e Borracha,2022,381123.0,381123000.0,0.381123
METANOR SA METANOL DO NE,Petroquímicos e Borracha,2022,55758.0,55758000.0,0.055758
SANSUY S.A. INDUSTRIA DE PLASTICOS,Petroquímicos e Borracha,2022,-405266.0,-405266000.0,-0.405266
PETROLEO BRASILEIRO S.A. PETROBRAS,Petróleo e Gás,2022,592538000.0,592538000000.0,592.538
PRIO S.A.,Petróleo e Gás,2022,4760118.0,4760118000.0,4.760118
ORIGEM ENERGIA S.A.,Petróleo e Gás,2022,401654.0,401654000.0,0.401654
BRAVA ENERGIA S.A.,Petróleo e Gás,2022,287414.0,287414000.0,0.287414
OCEANPACT SERVIÇOS MARITIMOS S.A.,Petróleo e Gás,2022,-140353.0,-140353000.0,-0.140353
REFINARIA DE PETROLEOS MANGUINHOS S.A.,Petróleo e Gás,2022,-1297610.0,-1297610000.0,-1.29761
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,"Saneamento, Serv. Água e Gás",2022,2761898.0,2761898000.0,2.761898
AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",2022,1003602.0,1003602000.0,1.003602
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,"Saneamento, Serv. Água e Gás",2022,555232.0,555232000.0,0.555232
ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",2022,104062.0,104062000.0,0.104062
SOLVI ESSENCIS AMBIENTAL S.A.,"Saneamento, Serv. Água e Gás",2022,18640.0,18640000.0,0.01864
ORIZON MEIO AMBIENTE S.A.,"Saneamento, Serv. Água e Gás",2022,-23472.0,-23472000.0,-0.023472
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,"Saneamento, Serv. Água e Gás",2022,-397946.0,-397946000.0,-0.397946
IGUA SANEAMENTO S.A.,"Saneamento, Serv. Água e Gás",2022,-670429.0,-670429000.0,-0.670429
VIRGO COMPANHIA DE SECURITIZAÇÃO,Securitização de Recebíveis,2022,1686.0,1686000.0,0.001686
PORTO SEGURO S.A.,Seguradoras e Corretoras,2022,2696553.0,2696553000.0,2.696553
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,Seguradoras e Corretoras,2022,478784.0,478784000.0,0.478784
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,Seguradoras e Corretoras,2022,418883.0,418883000.0,0.418883
CIA SEGUROS ALIANCA DA BAHIA,Seguradoras e Corretoras,2022,27538.0,27538000.0,0.027538
IRB - BRASIL RESSEGUROS S.A.,Seguradoras e Corretoras,2022,-2626084.0,-2626084000.0,-2.626084
REDE D'OR SÃO LUIZ S.A.,Serviços Médicos,2022,2940052.0,2940052000.0,2.940052
BRADSAÚDE S.A.,Serviços Médicos,2022,832702.0,832702000.0,0.832702
INSTITUTO HERMES PARDINI S.A.,Serviços Médicos,2022,774010.0,774010000.0,0.77401
FLEURY S.A.,Serviços Médicos,2022,660222.0,660222000.0,0.660222
HOSPITAL MATER DEI S.A.,Serviços Médicos,2022,269533.0,269533000.0,0.269533
ELFA MEDICAMENTOS S.A.,Serviços Médicos,2022,261124.0,261124000.0,0.261124
MPM CORPÓREOS S.A.,Serviços Médicos,2022,124679.0,124679000.0,0.124679
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Serviços Médicos,2022,91353.0,91353000.0,0.091353
HOSPITAL CARE CALEDONIA S.A.,Serviços Médicos,2022,37818.0,37818000.0,0.037818
GSH CORP PARTICIPAÇÕES S.A.,Serviços Médicos,2022,33799.0,33799000.0,0.033799
HOSPITAL ANCHIETA S.A.,Serviços Médicos,2022,-51106.0,-51106000.0,-0.051106
KORA SAÚDE PARTICIPAÇÕES S.A.,Serviços Médicos,2022,-149424.0,-149424000.0,-0.149424
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,2022,-217255.0,-217255000.0,-0.217255
HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,2022,-551008.0,-551008000.0,-0.551008
DIAGNOSTICOS DA AMERICA S.A.,Serviços Médicos,2022,-1209406.0,-1209406000.0,-1.209406
LOCALIZA RENT A CAR S.A.,Serviços Transporte e Logística,2022,7769768.0,7769768000.0,7.769768
MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,2022,2751690.0,2751690000.0,2.75169
SIMPAR S.A.,Serviços Transporte e Logística,2022,2269657.0,2269657000.0,2.269657
COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,Serviços Transporte e Logística,2022,1306672.0,1306672000.0,1.306672
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,Serviços Transporte e Logística,2022,1202642.0,1202642000.0,1.202642
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Serviços Transporte e Logística,2022,1071004.0,1071004000.0,1.071004
LOCALIZA FLEET S.A.,Serviços Transporte e Logística,2022,1065871.0,1065871000.0,1.065871
JSL S.A.,Serviços Transporte e Logística,2022,933460.0,933460000.0,0.93346
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",Serviços Transporte e Logística,2022,637520.0,637520000.0,0.63752
LOG-IN LOGISTICA INTERMODAL S.A.,Serviços Transporte e Logística,2022,504331.0,504331000.0,0.504331
VIX LOGÍSTICA S.A.,Serviços Transporte e Logística,2022,480696.0,480696000.0,0.480696
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",Serviços Transporte e Logística,2022,413312.0,413312000.0,0.413312
TEGMA GESTAO LOGISTICA S.A.,Serviços Transporte e Logística,2022,267449.0,267449000.0,0.267449
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Serviços Transporte e Logística,2022,149175.0,149175000.0,0.149175
CLI SUL S.A.,Serviços Transporte e Logística,2022,48344.0,48344000.0,0.048344
CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,Serviços Transporte e Logística,2022,17996.0,17996000.0,0.017996
HOLDING DO ARAGUAIA S.A.,Serviços Transporte e Logística,2022,-46905.0,-46905000.0,-0.046905
BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,2022,-118152.0,-118152000.0,-0.118152
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Serviços Transporte e Logística,2022,-124733.0,-124733000.0,-0.124733
HIDROVIAS DO BRASIL S.A.,Serviços Transporte e Logística,2022,-347295.0,-347295000.0,-0.347295
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,2022,-763712.0,-763712000.0,-0.763712
ARTERIS S.A.,Serviços Transporte e Logística,2022,-1779045.0,-1779045000.0,-1.779045
TELEFÔNICA BRASIL S.A,Telecomunicações,2022,10287259.0,10287259000.0,10.287259
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,Telecomunicações,2022,4477609.0,4477609000.0,4.477609
TIM S.A.,Telecomunicações,2022,1670755.0,1670755000.0,1.670755
ALGAR TELECOM S/A,Telecomunicações,2022,280948.0,280948000.0,0.280948
DESKTOP S.A.,Telecomunicações,2022,171320.0,171320000.0,0.17132
VERO S.A.,Telecomunicações,2022,100901.0,100901000.0,0.100901
LIGGA TELECOMUNICAÇÕES S.A.,Telecomunicações,2022,-139186.0,-139186000.0,-0.139186
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,Telecomunicações,2022,-443340.0,-443340000.0,-0.44334
OI S.A. - EM RECUPERAÇÃO JUDICIAL,Telecomunicações,2022,-29673719.0,-29673719000.0,-29.673719
PETTENATI S.A. INDUSTRIA TEXTIL,Têxtil e Vestuário,2022,155696795.0,155696795000.0,155.696795
ALPARGATAS S.A.,Têxtil e Vestuário,2022,1602188.0,1602188000.0,1.602188
GRENDENE S.A.,Têxtil e Vestuário,2022,1169032.0,1169032000.0,1.169032
VULCABRAS S.A.,Têxtil e Vestuário,2022,783769.0,783769000.0,0.783769
AZZAS 2154 S.A.,Têxtil e Vestuário,2022,766258.0,766258000.0,0.766258
GRUPO DE MODA SOMA S.A.,Têxtil e Vestuário,2022,634978.0,634978000.0,0.634978
GUARARAPES CONFECCOES S.A.,Têxtil e Vestuário,2022,505108.0,505108000.0,0.505108
C&A MODAS S.A.,Têxtil e Vestuário,2022,329838.0,329838000.0,0.329838
MUNDIAL S.A. - PRODUTOS DE CONSUMO,Têxtil e Vestuário,2022,309351.0,309351000.0,0.309351
TRACK & FIELD CO S.A.,Têxtil e Vestuário,2022,173607.0,173607000.0,0.173607
CAMBUCI S.A.,Têxtil e Vestuário,2022,84335.0,84335000.0,0.084335
COMPANHIA INDUSTRIAL CATAGUASES,Têxtil e Vestuário,2022,38446.0,38446000.0,0.038446
KARSTEN S.A.,Têxtil e Vestuário,2022,36339.0,36339000.0,0.036339
CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2022,33292.0,33292000.0,0.033292
CIA INDUSTRIAL SCHLOSSER S.A.,Têxtil e Vestuário,2022,-695.0,-695000.0,-0.000695
FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL,Têxtil e Vestuário,2022,-11177.0,-11177000.0,-0.011177
TEXTIL RENAUXVIEW S.A.,Têxtil e Vestuário,2022,-20667.0,-20667000.0,-0.020667
CIA FIACAO TECIDOS CEDRO CACHOEIRA,Têxtil e Vestuário,2022,-29037.0,-29037000.0,-0.029037
INBRANDS S.A.,Têxtil e Vestuário,2022,-123265.0,-123265000.0,-0.123265
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2022,-239808.0,-239808000.0,-0.239808
CIA TECIDOS NORTE DE MINAS COTEMINAS,Têxtil e Vestuário,2022,-810836.0,-810836000.0,-0.810836
COSAN S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,15411238.0,15411238000.0,15.411238
SAO MARTINHO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,2496612.0,2496612000.0,2.496612
SLC AGRICOLA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,2274713.0,2274713000.0,2.274713
RAIZEN ENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,1802831.0,1802831000.0,1.802831
TRÊS TENTOS AGROINDUSTRIAL S/A,"Agricultura (Açúcar, Álcool e Cana)",2023,1144976.0,1144976000.0,1.144976
JALLES MACHADO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,1080236.0,1080236000.0,1.080236
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,"Agricultura (Açúcar, Álcool e Cana)",2023,788636.0,788636000.0,0.788636
CERRADINHO BIOENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,756418.0,756418000.0,0.756418
VITTIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,244788.0,244788000.0,0.244788
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,225440.0,225440000.0,0.22544
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,172382.0,172382000.0,0.172382
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2023,11827.0,11827000.0,0.011827
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,"Agricultura (Açúcar, Álcool e Cana)",2023,-10644.0,-10644000.0,-0.010644
JBS S.A.,Alimentos,2023,15472109.0,15472109000.0,15.472109
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Alimentos,2023,1370493.0,1370493000.0,1.370493
MINERVA S.A.,Alimentos,2023,1050597.0,1050597000.0,1.050597
CAMIL ALIMENTOS S.A.,Alimentos,2023,832405.0,832405000.0,0.832405
J. MACEDO S.A.,Alimentos,2023,741425.0,741425000.0,0.741425
CARAMURU ALIMENTOS S.A.,Alimentos,2023,588601.0,588601000.0,0.588601
BOA SAFRA SEMENTES S.A.,Alimentos,2023,520244.0,520244000.0,0.520244
GRANJA FARIA S.A.,Alimentos,2023,375103.0,375103000.0,0.375103
CONSERVAS ODERICH S.A.,Alimentos,2023,206867.0,206867000.0,0.206867
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,Alimentos,2023,-9328.0,-9328000.0,-0.009328
ZAMP SA,Alimentos,2023,-153612.0,-153612000.0,-0.153612
MADERO INDÚSTRIA E COMÉRCIO S.A.,Alimentos,2023,-211966.0,-211966000.0,-0.211966
MARFRIG GLOBAL FOODS S.A.,Alimentos,2023,-858271.0,-858271000.0,-0.858271
BCO BRASIL S.A.,Bancos,2023,63166770.0,63166770000.0,63.16677
BCO BRADESCO S.A.,Bancos,2023,35959535.0,35959535000.0,35.959535
BCO SANTANDER (BRASIL) S.A.,Bancos,2023,23838287.0,23838287000.0,23.838287
BCO DAYCOVAL S.A.,Bancos,2023,2162192.0,2162192000.0,2.162192
BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Bancos,2023,1854676.0,1854676000.0,1.854676
BCO ABC BRASIL S.A.,Bancos,2023,1590571.0,1590571000.0,1.590571
BANESTES S.A. - BCO EST ESPIRITO SANTO,Bancos,2023,668445.0,668445000.0,0.668445
BCO MERCANTIL DO BRASIL S.A.,Bancos,2023,595228.0,595228000.0,0.595228
BRB BANCO DE BRASILIA S.A.,Bancos,2023,496938.0,496938000.0,0.496938
BANCO RCI BRASIL S.A.,Bancos,2023,394756.0,394756000.0,0.394756
BCO ALFA DE INVESTIMENTO S.A.,Bancos,2023,131157.0,131157000.0,0.131157
FINANCEIRA ALFA S.A.- CRED FINANC E INVS,Bancos,2023,62011.0,62011000.0,0.062011
AMBEV S.A.,Bebidas e Fumo,2023,59703500.0,59703500000.0,59.7035
SOLAR BEBIDAS S.A.,Bebidas e Fumo,2023,1728612.0,1728612000.0,1.728612
"B3 S.A. - BRASIL, BOLSA, BALCÃO",Bolsas de Valores/Mercadorias e Futuros,2023,16718220.0,16718220000.0,16.71822
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Brinquedos e Lazer,2023,1916250.0,1916250000.0,1.91625
T4F ENTRETENIMENTO S.A.,Brinquedos e Lazer,2023,49767.0,49767000.0,0.049767
BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.,Brinquedos e Lazer,2023,3433.0,3433000.0,0.003433
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,Brinquedos e Lazer,2023,-68321.0,-68321000.0,-0.068321
TOTVS S.A.,Comunicação e Informática,2023,1287736.0,1287736000.0,1.287736
POSITIVO TECNOLOGIA S.A.,Comunicação e Informática,2023,557239.0,557239000.0,0.557239
SENIOR SISTEMAS S.A.,Comunicação e Informática,2023,310849.0,310849000.0,0.310849
BRQ SOLUCOES EM INFORMATICA S.A.,Comunicação e Informática,2023,310338.0,310338000.0,0.310338
VALID SOLUÇÕES S.A.,Comunicação e Informática,2023,226124.0,226124000.0,0.226124
BEMOBI MOBILE TECH S.A.,Comunicação e Informática,2023,172455.0,172455000.0,0.172455
DATORA PARTICIPAÇÕES E SERVIÇOS S.A.,Comunicação e Informática,2023,47924.0,47924000.0,0.047924
NEOGRID PARTICIPAÇÕES S.A.,Comunicação e Informática,2023,14134.0,14134000.0,0.014134
LWSA S/A,Comunicação e Informática,2023,-45462.0,-45462000.0,-0.045462
BIONEXO S.A.,Comunicação e Informática,2023,-62552.0,-62552000.0,-0.062552
CLEAR SALE S.A.,Comunicação e Informática,2023,-65066.0,-65066000.0,-0.065066
MÉLIUZ S.A.,Comunicação e Informática,2023,-83700.0,-83700000.0,-0.0837
DOTZ S.A.,Comunicação e Informática,2023,-155698.0,-155698000.0,-0.155698
ECONOMATICA S.A.,Comunicação e Informática,2023,-325790.0,-325790000.0,-0.32579
GRUPO MULTILASER S.A.,Comunicação e Informática,2023,-746211.0,-746211000.0,-0.746211
VIVARA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),2023,730098970.0,730098970000.0,730.09897
VIBRA ENERGIA S/A,Comércio (Atacado e Varejo),2023,12606000.0,12606000000.0,12.606
RAÍZEN S.A.,Comércio (Atacado e Varejo),2023,5752889.0,5752889000.0,5.752889
LOJAS RENNER S.A.,Comércio (Atacado e Varejo),2023,4535926.0,4535926000.0,4.535926
RAIA DROGASIL S.A.,Comércio (Atacado e Varejo),2023,4204222.0,4204222000.0,4.204222
INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,Comércio (Atacado e Varejo),2023,1024806.0,1024806000.0,1.024806
