DENOM_CIA,ANO_ARQUIVO,VL_CONTA
W2W E-COMMERCE DE VINHOS S.A.,2022,184786.0
W2W E-COMMERCE DE VINHOS S.A.,2023,157179.0
W2W E-COMMERCE DE VINHOS S.A.,2024,118021.0
W2W E-COMMERCE DE VINHOS S.A.,2025,118837.0
WEG S.A.,2021,14010672.0
WEG S.A.,2022,15248355.0
WEG S.A.,2023,17854776.0
WEG S.A.,2024,23125217.0
WEG S.A.,2025,18553364.0
WETZEL S.A.,2021,-49675.0
WETZEL S.A.,2022,-9783.0
WETZEL S.A.,2023,-5792.0
WETZEL S.A.,2024,26192.0
WETZEL S.A.,2025,6606.0
WHIRLPOOL S.A.,2021,2110232.0
WHIRLPOOL S.A.,2022,2181353.0
WHIRLPOOL S.A.,2023,1956516.0
WHIRLPOOL S.A.,2024,2695721.0
WHIRLPOOL S.A.,2025,1833818.0
WILSON SONS S.A.,2021,2355276.0
WILSON SONS S.A.,2022,2348512.0
WILSON SONS S.A.,2023,2353856.0
WILSON SONS S.A.,2024,2849352.0
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2021,808196.0
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2022,904880.0
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2023,1155579.0
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2024,1157387.0
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2025,1296137.0
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2021,542401.0
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2022,622409.0
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2023,702573.0
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2024,773549.0
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2025,775303.0
XP INVESTIMENTOS S.A.,2021,6705725.0
XP INVESTIMENTOS S.A.,2022,8124874.0
XP INVESTIMENTOS S.A.,2023,10559357.0
XP INVESTIMENTOS S.A.,2024,2567491.0
YBYRÁ CAPITAL S.A.,2022,-66608.0
YBYRÁ CAPITAL S.A.,2023,4685827391.0
YBYRÁ CAPITAL S.A.,2024,4662466681.0
YBYRÁ CAPITAL S.A.,2025,150675.0
YDUQS PARTICIPACOES S.A.,2021,3241584.0
YDUQS PARTICIPACOES S.A.,2022,2960059.0
YDUQS PARTICIPACOES S.A.,2023,3057085.0
YDUQS PARTICIPACOES S.A.,2024,3138960.0
YDUQS PARTICIPACOES S.A.,2025,2968042.0
YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2021,272550.0
YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,2022,281155.0
YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,2023,288544.0
YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,2024,206896.0
YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,2025,-182928.0
YUNY INCORPORADORA HOLDING S.A.,2021,130682.0
YUNY INCORPORADORA HOLDING S.A.,2022,87685.0
YUNY INCORPORADORA HOLDING S.A.,2023,102126.0
YUNY INCORPORADORA HOLDING S.A.,2024,64595.0
ZAMP SA,2021,1572720.0
ZAMP SA,2022,1485188.0
ZAMP SA,2023,1393680.0
ZAMP SA,2024,1546026.0
ZAMP SA,2025,1500615.0
